timestamp,asset_id,temperature,vibration,pressure,humidity,power,health_index
2026-06-04 17:00,CONV-BELT-03,93.39,6.98,0.62,48.1,132.38,0.119
2026-06-04 18:00,CONV-BELT-03,66.81,8.24,1.18,51.1,132.31,0.121
2026-06-04 19:00,CONV-BELT-03,85.17,7.95,1.54,38.8,154.85,0.123
2026-06-04 20:00,CONV-BELT-03,76.92,9.43,1.54,49.5,116.87,0.124
2026-06-04 21:00,CONV-BELT-03,72.07,7.28,0.92,38.0,131.6,0.126
2026-06-04 22:00,CONV-BELT-03,75.72,7.39,1.78,42.6,149.29,0.128
2026-06-04 23:00,CONV-BELT-03,74.93,6.94,1.45,32.6,135.44,0.129
2026-06-05 00:00,CONV-BELT-03,69.35,6.11,0.65,42.3,91.79,0.131
2026-06-05 01:00,CONV-BELT-03,86.22,6.88,0.73,41.0,150.78,0.132
2026-06-05 02:00,CONV-BELT-03,69.77,6.82,1.22,44.2,95.75,0.134
2026-06-05 03:00,CONV-BELT-03,75.88,6.51,2.46,43.7,123.57,0.136
2026-06-05 04:00,CONV-BELT-03,87.4,6.95,1.45,39.8,168.48,0.137
2026-06-05 05:00,CONV-BELT-03,69.3,7.54,1.78,43.2,133.67,0.139
2026-06-05 06:00,CONV-BELT-03,82.81,7.87,0.95,46.1,112.54,0.141
2026-06-05 07:00,CONV-BELT-03,67.92,6.38,1.81,54.6,191.67,0.142
2026-06-05 08:00,CONV-BELT-03,75.56,6.16,0.99,54.6,99.28,0.144
2026-06-05 09:00,CONV-BELT-03,72.62,6.46,2.0,38.9,158.01,0.146
2026-06-05 10:00,CONV-BELT-03,90.71,6.9,1.53,35.8,131.49,0.147
2026-06-05 11:00,CONV-BELT-03,73.68,4.21,1.51,47.1,95.79,0.149
2026-06-05 12:00,CONV-BELT-03,60.35,6.24,1.16,43.2,112.1,0.15
2026-06-05 13:00,CONV-BELT-03,64.81,7.4,1.18,44.4,128.22,0.152
2026-06-05 14:00,CONV-BELT-03,81.01,6.88,1.67,45.6,152.97,0.154
2026-06-05 15:00,CONV-BELT-03,89.71,5.43,1.69,55.7,111.7,0.155
2026-06-05 16:00,CONV-BELT-03,75.51,6.65,1.51,48.1,118.38,0.157
2026-06-05 17:00,CONV-BELT-03,90.32,6.09,1.3,51.1,176.3,0.159
2026-06-05 18:00,CONV-BELT-03,70.12,7.89,1.43,35.5,112.0,0.16
2026-06-05 19:00,CONV-BELT-03,62.45,6.46,1.2,45.2,161.23,0.162
2026-06-05 20:00,CONV-BELT-03,80.36,9.94,1.26,49.7,142.13,0.164
2026-06-05 21:00,CONV-BELT-03,92.25,6.59,1.66,54.8,117.09,0.165
2026-06-05 22:00,CONV-BELT-03,74.8,7.55,1.19,39.7,173.23,0.167
2026-06-05 23:00,CONV-BELT-03,73.06,8.9,1.16,43.8,150.39,0.169
2026-06-06 00:00,CONV-BELT-03,73.28,6.0,1.09,46.6,118.19,0.17
2026-06-06 01:00,CONV-BELT-03,76.46,4.5,1.15,43.9,121.53,0.172
2026-06-06 02:00,CONV-BELT-03,64.57,6.0,1.37,53.9,102.08,0.173
2026-06-06 03:00,CONV-BELT-03,72.39,8.03,1.47,44.4,122.82,0.175
2026-06-06 04:00,CONV-BELT-03,75.52,6.85,0.55,40.7,89.98,0.177
2026-06-06 05:00,CONV-BELT-03,89.45,7.85,1.06,49.8,186.12,0.178
2026-06-01 06:00,CONV-BELT-08,58.04,5.88,1.35,43.6,101.32,0.678
2026-06-01 07:00,CONV-BELT-08,58.56,4.54,0.65,48.2,113.75,0.678
2026-06-01 08:00,CONV-BELT-08,66.59,4.52,2.05,35.1,104.04,0.679
2026-06-01 09:00,CONV-BELT-08,68.53,6.72,1.0,56.0,104.29,0.679
2026-06-01 10:00,CONV-BELT-08,73.17,4.91,1.85,55.7,108.55,0.68
2026-06-01 11:00,CONV-BELT-08,86.16,3.95,1.17,55.8,107.16,0.68
2026-06-01 12:00,CONV-BELT-08,57.83,4.94,1.38,47.3,106.97,0.681
2026-06-01 13:00,CONV-BELT-08,64.45,5.34,1.65,47.0,98.94,0.681
2026-06-01 14:00,CONV-BELT-08,63.1,4.35,1.61,34.9,127.61,0.682
2026-06-01 15:00,CONV-BELT-08,54.44,5.84,1.46,46.3,126.72,0.682
2026-06-01 16:00,CONV-BELT-08,60.19,5.37,1.24,49.4,119.65,0.683
2026-06-01 17:00,CONV-BELT-08,43.24,4.42,1.66,53.7,120.36,0.683
2026-06-01 18:00,CONV-BELT-08,61.83,4.56,1.42,48.5,103.23,0.684
2026-06-01 19:00,CONV-BELT-08,68.04,5.8,1.01,43.9,126.0,0.684
2026-06-01 20:00,CONV-BELT-08,68.5,4.49,1.12,42.2,124.75,0.685
2026-06-01 21:00,CONV-BELT-08,66.17,4.81,0.9,38.5,128.7,0.685
2026-06-01 22:00,CONV-BELT-08,53.15,5.0,1.16,41.4,119.06,0.686
2026-06-01 23:00,CONV-BELT-08,75.97,5.04,1.18,36.2,126.7,0.686
2026-06-02 00:00,CONV-BELT-08,71.7,5.29,1.56,47.9,98.07,0.687
2026-06-02 01:00,CONV-BELT-08,62.38,5.23,1.45,42.0,117.6,0.687
2026-06-02 02:00,CONV-BELT-08,65.6,5.81,1.52,48.9,124.82,0.688
2026-06-02 03:00,CONV-BELT-08,54.64,3.94,1.23,51.2,124.79,0.689
2026-06-02 04:00,CONV-BELT-08,67.11,3.62,0.87,51.7,118.01,0.689
2026-06-02 05:00,CONV-BELT-08,52.35,5.5,1.32,62.7,138.19,0.69
2026-06-02 06:00,CONV-BELT-08,65.4,4.68,1.32,44.4,95.91,0.69
2026-06-02 07:00,CONV-BELT-08,69.94,5.02,0.53,41.2,105.49,0.691
2026-06-02 08:00,CONV-BELT-08,70.35,4.76,1.64,35.5,101.6,0.691
2026-06-02 09:00,CONV-BELT-08,71.01,4.28,0.98,41.8,106.55,0.692
2026-06-02 10:00,CONV-BELT-08,66.85,5.67,0.84,43.3,118.69,0.692
2026-06-02 11:00,CONV-BELT-08,63.25,5.44,1.29,41.5,101.01,0.693
2026-06-02 12:00,CONV-BELT-08,48.29,4.5,1.26,50.5,112.51,0.693
2026-06-02 13:00,CONV-BELT-08,80.79,4.73,1.13,47.3,103.21,0.694
2026-06-02 14:00,CONV-BELT-08,64.2,3.17,1.43,45.4,121.71,0.694
2026-06-02 15:00,CONV-BELT-08,63.77,3.78,1.02,54.4,126.14,0.695
2026-06-02 16:00,CONV-BELT-08,57.87,5.11,1.36,56.7,135.76,0.695
2026-06-02 17:00,CONV-BELT-08,65.75,4.43,1.72,44.4,104.74,0.696
2026-06-02 18:00,CONV-BELT-08,52.97,4.1,1.16,49.6,132.64,0.696
2026-06-02 19:00,CONV-BELT-08,71.5,4.89,1.47,58.6,132.57,0.697
2026-06-02 20:00,CONV-BELT-08,75.02,3.59,1.06,40.5,76.48,0.697
2026-06-02 21:00,CONV-BELT-08,63.05,5.86,1.11,46.2,104.96,0.698
2026-06-02 22:00,CONV-BELT-08,58.62,4.99,0.94,52.0,88.32,0.698
2026-06-02 23:00,CONV-BELT-08,64.97,4.38,1.64,49.6,85.74,0.699
2026-06-03 00:00,CONV-BELT-08,43.54,3.98,1.12,43.9,118.74,0.699
2026-06-03 01:00,CONV-BELT-08,67.68,3.69,0.79,46.5,112.62,0.7
2026-06-03 02:00,CONV-BELT-08,61.61,4.26,1.21,53.9,92.92,0.7
2026-06-03 03:00,CONV-BELT-08,52.85,5.26,1.66,43.8,98.54,0.701
2026-06-03 04:00,CONV-BELT-08,46.8,4.96,0.93,58.1,154.69,0.702
2026-06-03 05:00,CONV-BELT-08,64.14,5.13,1.22,51.9,118.15,0.702
2026-06-03 06:00,CONV-BELT-08,62.85,5.81,1.42,57.8,92.7,0.703
2026-06-03 07:00,CONV-BELT-08,58.03,4.04,1.47,42.0,127.54,0.703
2026-06-03 08:00,CONV-BELT-08,53.24,4.67,1.85,54.8,88.93,0.704
2026-06-03 09:00,CONV-BELT-08,65.16,5.39,1.13,38.4,128.43,0.704
2026-06-03 10:00,CONV-BELT-08,63.09,5.17,1.21,59.0,103.92,0.705
2026-06-03 11:00,CONV-BELT-08,58.44,5.14,1.44,36.7,138.27,0.705
2026-06-03 12:00,CONV-BELT-08,50.96,4.74,1.17,40.8,135.7,0.706
2026-06-03 13:00,CONV-BELT-08,44.05,4.17,1.02,50.2,142.15,0.706
2026-06-03 14:00,CONV-BELT-08,68.28,5.81,0.68,46.0,96.6,0.707
2026-06-03 15:00,CONV-BELT-08,59.34,4.92,1.28,53.3,87.36,0.707
2026-06-03 16:00,CONV-BELT-08,55.75,3.58,0.83,51.0,120.87,0.708
2026-06-03 17:00,CONV-BELT-08,74.28,5.64,1.27,39.2,133.4,0.708
2026-06-03 18:00,CONV-BELT-08,56.85,3.79,0.96,45.7,137.62,0.709
2026-06-03 19:00,CONV-BELT-08,62.6,5.67,1.28,42.4,160.14,0.709
2026-06-03 20:00,CONV-BELT-08,76.28,4.87,1.04,35.3,124.19,0.71
2026-06-03 21:00,CONV-BELT-08,60.19,5.08,1.34,47.6,135.64,0.71
2026-06-03 22:00,CONV-BELT-08,64.59,4.15,1.05,48.5,101.37,0.711
2026-06-03 23:00,CONV-BELT-08,67.7,5.26,1.24,40.3,90.47,0.711
2026-06-04 00:00,CONV-BELT-08,53.44,3.45,1.26,42.3,103.69,0.712
2026-06-04 01:00,CONV-BELT-08,68.86,4.81,1.26,48.3,133.92,0.712
2026-06-04 02:00,CONV-BELT-08,49.73,5.25,0.79,40.2,133.53,0.713
2026-06-04 03:00,CONV-BELT-08,67.43,5.22,1.3,53.5,94.09,0.713
2026-06-04 04:00,CONV-BELT-08,59.72,4.74,1.77,51.2,133.89,0.714
2026-06-04 05:00,CONV-BELT-08,56.19,6.43,1.37,39.0,154.03,0.715
2026-06-04 06:00,CONV-BELT-08,51.05,4.03,1.19,39.1,125.97,0.715
2026-06-04 07:00,CONV-BELT-08,64.17,4.78,1.74,35.2,138.88,0.716
2026-06-04 08:00,CONV-BELT-08,55.67,5.82,1.74,58.8,114.87,0.716
2026-06-04 09:00,CONV-BELT-08,53.06,4.94,1.24,34.4,129.12,0.717
2026-06-04 10:00,CONV-BELT-08,54.9,5.8,1.5,43.3,118.34,0.717
2026-06-04 11:00,CONV-BELT-08,60.12,4.33,2.05,39.4,118.62,0.718
2026-06-04 12:00,CONV-BELT-08,69.6,4.39,1.09,37.0,136.09,0.718
2026-06-04 13:00,CONV-BELT-08,67.44,5.04,0.86,48.0,122.12,0.719
2026-06-04 14:00,CONV-BELT-08,59.35,3.62,1.24,39.8,118.95,0.719
2026-06-04 15:00,CONV-BELT-08,62.42,4.42,1.48,44.6,125.84,0.72
2026-06-04 16:00,CONV-BELT-08,65.14,5.45,1.0,42.9,131.85,0.72
2026-06-04 17:00,CONV-BELT-08,63.09,5.54,1.44,42.3,131.2,0.721
2026-06-04 18:00,CONV-BELT-08,59.92,5.4,1.72,51.5,152.8,0.721
2026-06-04 19:00,CONV-BELT-08,49.99,4.25,1.18,42.6,123.36,0.722
2026-06-04 20:00,CONV-BELT-08,59.05,5.51,1.5,47.5,102.12,0.722
2026-06-04 21:00,CONV-BELT-08,66.05,5.18,1.34,45.2,139.08,0.723
2026-06-04 22:00,CONV-BELT-08,57.65,4.38,1.42,48.2,130.67,0.723
2026-06-04 23:00,CONV-BELT-08,59.66,3.65,0.93,42.4,129.73,0.724
2026-06-05 00:00,CONV-BELT-08,67.88,3.27,1.39,44.5,101.63,0.724
2026-06-05 01:00,CONV-BELT-08,78.57,4.86,1.46,60.4,108.67,0.725
2026-06-05 02:00,CONV-BELT-08,58.76,5.79,0.92,45.4,118.26,0.725
2026-06-05 03:00,CONV-BELT-08,69.2,4.96,1.02,50.8,130.46,0.726
2026-06-05 04:00,CONV-BELT-08,53.74,4.12,1.12,38.1,133.79,0.726
2026-06-05 05:00,CONV-BELT-08,59.28,4.43,0.98,42.6,140.19,0.727
2026-06-05 06:00,CONV-BELT-08,67.46,3.41,1.0,48.8,109.89,0.728
2026-06-05 07:00,CONV-BELT-08,57.51,3.99,0.91,45.6,111.67,0.728
2026-06-05 08:00,CONV-BELT-08,70.42,4.59,1.0,49.2,138.0,0.729
2026-06-05 09:00,CONV-BELT-08,56.09,3.34,1.13,36.9,142.49,0.729
2026-06-05 10:00,CONV-BELT-08,51.11,4.39,1.62,50.2,109.61,0.73
2026-06-05 11:00,CONV-BELT-08,55.71,4.5,1.19,54.0,115.06,0.73
2026-06-05 12:00,CONV-BELT-08,51.39,5.38,1.51,43.6,129.17,0.731
2026-06-05 13:00,CONV-BELT-08,62.04,3.71,1.23,38.1,107.74,0.731
2026-06-05 14:00,CONV-BELT-08,54.5,4.88,1.3,37.1,103.38,0.732
2026-06-05 15:00,CONV-BELT-08,61.61,4.98,1.27,31.8,136.94,0.732
2026-06-05 16:00,CONV-BELT-08,75.09,5.83,1.39,49.0,107.4,0.733
2026-06-05 17:00,CONV-BELT-08,63.04,3.76,1.28,36.4,126.23,0.733
2026-06-05 18:00,CONV-BELT-08,58.9,5.2,1.29,42.2,130.14,0.734
2026-06-05 19:00,CONV-BELT-08,52.67,4.41,1.11,49.5,116.16,0.734
2026-06-05 20:00,CONV-BELT-08,63.61,5.01,0.65,39.4,119.05,0.735
2026-06-05 21:00,CONV-BELT-08,69.23,5.05,1.58,43.7,118.81,0.735
2026-06-05 22:00,CONV-BELT-08,57.75,4.28,1.04,41.7,114.38,0.736
2026-06-05 23:00,CONV-BELT-08,56.59,4.63,0.79,47.6,119.94,0.736
2026-06-06 00:00,CONV-BELT-08,64.89,4.25,1.12,50.9,114.89,0.737
2026-06-06 01:00,CONV-BELT-08,76.55,3.54,1.18,38.2,105.3,0.737
2026-06-06 02:00,CONV-BELT-08,55.5,4.24,1.44,38.1,126.45,0.738
2026-06-06 03:00,CONV-BELT-08,50.57,4.29,1.58,47.8,121.31,0.738
2026-06-06 04:00,CONV-BELT-08,66.23,5.03,1.41,53.4,101.46,0.739
2026-06-06 05:00,CONV-BELT-08,60.91,5.08,1.44,48.3,136.93,0.739
2026-06-01 06:00,PUMP-12,77.25,4.19,8.37,40.0,176.19,0.231
2026-06-01 07:00,PUMP-12,83.86,5.0,8.14,44.5,198.97,0.232
2026-06-01 08:00,PUMP-12,90.07,5.4,8.15,28.2,159.7,0.234
2026-06-01 09:00,PUMP-12,82.85,5.01,6.41,43.1,164.7,0.235
2026-06-01 10:00,PUMP-12,85.99,5.48,7.3,35.9,185.44,0.236
2026-06-01 11:00,PUMP-12,98.41,5.84,8.09,39.6,145.5,0.237
2026-06-01 12:00,PUMP-12,77.49,5.23,8.39,45.7,201.68,0.239
2026-06-01 13:00,PUMP-12,72.65,5.47,7.01,38.8,157.84,0.24
2026-06-01 14:00,PUMP-12,88.88,5.32,7.95,32.7,160.62,0.241
2026-06-01 15:00,PUMP-12,128.0,4.57,7.49,42.2,164.41,0.242
2026-06-01 16:00,PUMP-12,104.34,5.28,7.37,49.1,169.42,0.244
2026-06-01 17:00,PUMP-12,77.08,5.03,6.03,41.4,202.66,0.245
2026-06-01 18:00,PUMP-12,85.29,5.91,7.99,41.7,183.8,0.246
2026-06-01 19:00,PUMP-12,97.97,4.72,8.46,39.0,210.21,0.247
2026-06-01 20:00,PUMP-12,105.36,3.34,7.06,38.0,234.91,0.249
2026-06-01 21:00,PUMP-12,77.95,7.71,5.89,41.7,179.87,0.25
2026-06-01 22:00,PUMP-12,89.08,4.82,6.84,30.9,192.8,0.251
2026-06-01 23:00,PUMP-12,64.54,4.17,7.3,39.4,216.83,0.252
2026-06-02 00:00,PUMP-12,66.28,5.68,7.51,38.5,168.81,0.254
2026-06-02 01:00,PUMP-12,81.83,6.08,6.9,44.2,182.64,0.255
2026-06-02 02:00,PUMP-12,103.81,5.32,7.07,31.9,152.43,0.256
2026-06-02 03:00,PUMP-12,87.37,5.1,7.47,36.6,185.78,0.257
2026-06-02 04:00,PUMP-12,75.09,5.55,7.03,49.3,171.69,0.258
2026-06-02 05:00,PUMP-12,96.28,4.37,6.82,35.8,222.49,0.26
2026-06-02 06:00,PUMP-12,87.94,5.4,7.42,34.6,226.16,0.261
2026-06-02 07:00,PUMP-12,99.49,5.25,7.23,43.2,184.94,0.262
2026-06-02 08:00,PUMP-12,80.12,4.85,6.92,37.6,208.47,0.263
2026-06-02 09:00,PUMP-12,78.53,4.9,6.67,32.5,230.02,0.265
2026-06-02 10:00,PUMP-12,88.65,6.02,6.76,47.3,193.14,0.266
2026-06-02 11:00,PUMP-12,100.07,5.25,7.18,37.4,191.33,0.267
2026-06-02 12:00,PUMP-12,85.14,6.55,8.55,40.4,220.93,0.268
2026-06-02 13:00,PUMP-12,49.46,4.85,7.43,44.4,200.2,0.27
2026-06-02 14:00,PUMP-12,81.66,4.85,6.52,49.5,218.27,0.271
2026-06-02 15:00,PUMP-12,98.13,5.25,6.75,42.8,188.48,0.272
2026-06-02 16:00,PUMP-12,80.73,5.22,6.66,35.6,182.79,0.273
2026-06-02 17:00,PUMP-12,65.51,5.75,7.93,36.2,141.72,0.275
2026-06-02 18:00,PUMP-12,86.95,5.44,7.22,33.3,139.37,0.276
2026-06-02 19:00,PUMP-12,102.81,5.04,7.64,39.6,199.6,0.277
2026-06-02 20:00,PUMP-12,66.73,4.84,6.04,34.6,170.56,0.278
2026-06-02 21:00,PUMP-12,60.34,4.82,6.59,34.1,185.39,0.28
2026-06-02 22:00,PUMP-12,81.93,4.5,8.93,43.6,217.69,0.281
2026-06-02 23:00,PUMP-12,78.08,5.98,7.86,34.9,171.14,0.282
2026-06-03 00:00,PUMP-12,117.03,4.86,7.62,38.9,210.08,0.283
2026-06-03 01:00,PUMP-12,70.02,4.34,8.17,41.0,124.86,0.285
2026-06-03 02:00,PUMP-12,82.21,5.04,7.81,41.6,197.37,0.286
2026-06-03 03:00,PUMP-12,82.94,5.44,6.21,35.9,166.62,0.287
2026-06-03 04:00,PUMP-12,65.79,5.87,8.12,43.1,173.03,0.288
2026-06-03 05:00,PUMP-12,75.39,4.81,8.14,42.6,233.04,0.289
2026-06-03 06:00,PUMP-12,70.19,4.99,6.11,32.9,184.39,0.291
2026-06-03 07:00,PUMP-12,77.74,4.74,5.88,41.0,181.05,0.292
2026-06-03 08:00,PUMP-12,92.65,5.64,6.07,42.0,172.94,0.293
2026-06-03 09:00,PUMP-12,99.98,5.15,6.76,38.0,149.82,0.294
2026-06-03 10:00,PUMP-12,96.86,6.97,5.71,38.7,185.35,0.296
2026-06-03 11:00,PUMP-12,74.53,6.2,8.25,38.8,241.04,0.297
2026-06-03 12:00,PUMP-12,81.97,4.95,7.42,36.3,225.17,0.298
2026-06-03 13:00,PUMP-12,88.89,4.85,7.03,35.5,194.72,0.299
2026-06-03 14:00,PUMP-12,66.12,5.15,6.74,42.8,214.55,0.301
2026-06-03 15:00,PUMP-12,90.83,5.04,6.58,38.5,187.5,0.302
2026-06-03 16:00,PUMP-12,87.24,4.66,6.36,40.9,222.46,0.303
2026-06-03 17:00,PUMP-12,103.63,5.81,6.34,47.0,166.32,0.304
2026-06-03 18:00,PUMP-12,72.23,5.5,6.01,44.0,186.41,0.306
2026-06-03 19:00,PUMP-12,86.07,4.43,7.89,42.6,178.5,0.307
2026-06-03 20:00,PUMP-12,92.5,2.87,7.48,39.5,167.5,0.308
2026-06-03 21:00,PUMP-12,83.37,5.54,6.55,39.4,186.58,0.309
2026-06-03 22:00,PUMP-12,85.88,6.15,6.78,46.6,154.53,0.311
2026-06-03 23:00,PUMP-12,84.76,3.66,7.23,43.6,238.76,0.312
2026-06-04 00:00,PUMP-12,81.75,4.48,8.04,40.2,189.97,0.313
2026-06-04 01:00,PUMP-12,91.95,6.03,5.71,40.3,187.01,0.314
2026-06-04 02:00,PUMP-12,68.49,3.73,7.11,37.7,169.07,0.316
2026-06-04 03:00,PUMP-12,79.44,4.8,7.18,47.9,186.57,0.317
2026-06-04 04:00,PUMP-12,103.17,6.14,7.98,36.4,179.88,0.318
2026-06-04 05:00,PUMP-12,70.17,5.44,7.11,42.2,194.86,0.319
2026-06-04 06:00,PUMP-12,82.93,4.78,6.35,37.8,205.23,0.32
2026-06-04 07:00,PUMP-12,79.0,5.03,7.89,42.4,150.0,0.322
2026-06-04 08:00,PUMP-12,79.95,4.34,7.11,42.0,199.9,0.323
2026-06-04 09:00,PUMP-12,100.37,4.65,6.91,42.9,211.21,0.324
2026-06-04 10:00,PUMP-12,68.73,5.64,7.71,39.2,179.92,0.325
2026-06-04 11:00,PUMP-12,89.37,5.42,7.49,36.3,143.7,0.327
2026-06-04 12:00,PUMP-12,79.65,4.83,7.54,36.2,202.8,0.328
2026-06-04 13:00,PUMP-12,85.51,4.44,7.94,38.3,169.38,0.329
2026-06-04 14:00,PUMP-12,83.61,5.04,6.4,43.1,186.55,0.33
2026-06-04 15:00,PUMP-12,71.79,3.58,7.51,40.5,189.72,0.332
2026-06-04 16:00,PUMP-12,96.68,2.97,8.21,46.8,162.18,0.333
2026-06-04 17:00,PUMP-12,92.41,4.36,6.28,39.5,232.3,0.334
2026-06-04 18:00,PUMP-12,84.76,5.07,7.89,36.9,223.98,0.335
2026-06-04 19:00,PUMP-12,98.8,5.39,6.49,45.4,193.89,0.337
2026-06-04 20:00,PUMP-12,87.96,5.97,7.51,35.5,223.64,0.338
2026-06-04 21:00,PUMP-12,83.69,5.29,7.66,41.6,205.07,0.339
2026-06-04 22:00,PUMP-12,82.7,4.87,6.69,37.4,179.21,0.34
2026-06-04 23:00,PUMP-12,91.86,4.73,7.05,39.5,199.62,0.342
2026-06-05 00:00,PUMP-12,87.86,6.64,5.99,38.9,200.53,0.343
2026-06-05 01:00,PUMP-12,60.77,6.45,7.04,36.0,210.35,0.344
2026-06-05 02:00,PUMP-12,54.81,5.18,6.32,39.9,195.47,0.345
2026-06-05 03:00,PUMP-12,89.41,5.34,8.86,40.3,177.66,0.347
2026-06-05 04:00,PUMP-12,94.38,4.94,7.48,20.3,197.32,0.348
2026-06-05 05:00,PUMP-12,79.3,4.63,6.59,44.5,135.48,0.349
2026-06-05 06:00,PUMP-12,116.5,5.94,7.44,49.5,192.79,0.35
2026-06-05 07:00,PUMP-12,69.77,5.83,5.78,43.0,215.57,0.351
2026-06-05 08:00,PUMP-12,86.23,3.78,7.3,39.4,167.55,0.353
2026-06-05 09:00,PUMP-12,53.39,4.0,6.72,45.6,253.82,0.354
2026-06-05 10:00,PUMP-12,89.85,4.32,6.78,45.4,200.94,0.355
2026-06-05 11:00,PUMP-12,84.45,5.16,8.11,51.2,185.98,0.356
2026-06-05 12:00,PUMP-12,81.75,5.37,6.75,29.0,197.86,0.358
2026-06-05 13:00,PUMP-12,71.46,6.03,7.27,47.5,164.53,0.359
2026-06-05 14:00,PUMP-12,92.84,3.61,7.89,38.8,208.65,0.36
2026-06-05 15:00,PUMP-12,75.71,5.5,7.53,41.9,196.42,0.361
2026-06-05 16:00,PUMP-12,99.04,4.48,8.27,38.2,215.14,0.363
2026-06-05 17:00,PUMP-12,106.54,4.28,5.36,40.8,168.47,0.364
2026-06-05 18:00,PUMP-12,73.69,4.66,6.68,47.2,212.99,0.365
2026-06-05 19:00,PUMP-12,92.93,6.82,6.49,27.5,234.93,0.366
2026-06-05 20:00,PUMP-12,82.51,4.88,5.65,33.2,202.24,0.368
2026-06-05 21:00,PUMP-12,77.97,3.16,6.35,45.2,216.53,0.369
2026-06-05 22:00,PUMP-12,82.02,7.23,7.95,49.1,217.79,0.37
2026-06-05 23:00,PUMP-12,89.02,3.82,5.81,36.3,191.46,0.371
2026-06-06 00:00,PUMP-12,79.52,5.21,7.1,42.4,209.21,0.373
2026-06-06 01:00,PUMP-12,79.56,4.67,4.98,44.4,166.18,0.374
2026-06-06 02:00,PUMP-12,69.1,5.6,7.86,43.4,208.23,0.375
2026-06-06 03:00,PUMP-12,66.97,4.71,6.66,48.6,205.99,0.376
2026-06-06 04:00,PUMP-12,76.6,5.57,7.41,39.4,196.26,0.378
2026-06-06 05:00,PUMP-12,88.99,4.77,6.09,41.8,178.43,0.379
2026-06-01 06:00,PUMP-19,62.37,3.67,6.73,40.1,188.84,0.578
2026-06-01 07:00,PUMP-19,71.63,4.53,6.65,42.7,185.43,0.579
2026-06-01 08:00,PUMP-19,79.38,5.23,6.71,32.0,175.15,0.58
2026-06-01 09:00,PUMP-19,81.75,4.23,7.13,31.4,159.02,0.58
2026-06-01 10:00,PUMP-19,79.04,4.76,6.38,41.8,161.62,0.581
2026-06-01 11:00,PUMP-19,62.23,4.26,7.06,42.0,192.26,0.582
2026-06-01 12:00,PUMP-19,90.29,4.88,6.65,44.7,145.5,0.582
2026-06-01 13:00,PUMP-19,74.63,4.95,7.39,44.1,217.27,0.583
2026-06-01 14:00,PUMP-19,66.27,4.76,6.84,45.6,179.14,0.584
2026-06-01 15:00,PUMP-19,81.34,5.29,7.35,39.0,168.81,0.585
2026-06-01 16:00,PUMP-19,66.7,4.93,7.83,38.8,138.19,0.585
2026-06-01 17:00,PUMP-19,67.28,4.5,6.23,30.2,167.14,0.586
2026-06-01 18:00,PUMP-19,53.35,4.42,6.62,40.3,204.03,0.587
2026-06-01 19:00,PUMP-19,64.54,2.67,6.88,42.3,146.22,0.587
2026-06-01 20:00,PUMP-19,69.85,3.94,6.92,36.9,232.9,0.588
2026-06-01 21:00,PUMP-19,70.89,4.31,6.56,26.8,205.69,0.589
2026-06-01 22:00,PUMP-19,42.29,5.14,5.97,33.2,174.12,0.589
2026-06-01 23:00,PUMP-19,95.11,4.4,6.76,36.2,190.16,0.59
2026-06-02 00:00,PUMP-19,69.77,4.68,5.52,42.6,183.1,0.591
2026-06-02 01:00,PUMP-19,59.99,3.45,6.79,37.6,182.48,0.591
2026-06-02 02:00,PUMP-19,59.24,3.55,8.39,35.8,167.32,0.592
2026-06-02 03:00,PUMP-19,71.62,3.97,7.75,37.1,194.34,0.593
2026-06-02 04:00,PUMP-19,64.92,4.71,6.75,39.1,174.4,0.593
2026-06-02 05:00,PUMP-19,78.74,3.33,6.21,50.2,186.92,0.594
2026-06-02 06:00,PUMP-19,69.76,4.61,6.85,28.7,179.61,0.595
2026-06-02 07:00,PUMP-19,72.09,4.4,6.35,38.9,200.25,0.595
2026-06-02 08:00,PUMP-19,71.79,3.86,7.15,38.0,198.64,0.596
2026-06-02 09:00,PUMP-19,71.54,4.41,6.4,33.8,191.27,0.597
2026-06-02 10:00,PUMP-19,75.8,4.6,7.41,32.7,178.62,0.597
2026-06-02 11:00,PUMP-19,53.53,4.51,6.13,42.3,191.34,0.598
2026-06-02 12:00,PUMP-19,67.9,4.13,7.75,31.7,189.58,0.599
2026-06-02 13:00,PUMP-19,74.34,4.81,5.73,40.0,199.22,0.599
2026-06-02 14:00,PUMP-19,86.47,3.61,6.69,49.2,146.18,0.6
2026-06-02 15:00,PUMP-19,72.69,4.27,7.01,35.3,196.21,0.601
2026-06-02 16:00,PUMP-19,81.82,5.41,6.33,37.6,198.94,0.602
2026-06-02 17:00,PUMP-19,90.86,4.13,5.82,38.9,196.14,0.602
2026-06-02 18:00,PUMP-19,79.71,4.91,8.23,37.8,156.93,0.603
2026-06-02 19:00,PUMP-19,61.3,4.05,7.6,48.6,180.44,0.604
2026-06-02 20:00,PUMP-19,73.19,4.04,7.74,36.2,173.63,0.604
2026-06-02 21:00,PUMP-19,72.27,4.11,8.15,35.5,227.18,0.605
2026-06-02 22:00,PUMP-19,66.61,3.55,6.42,43.2,175.48,0.606
2026-06-02 23:00,PUMP-19,83.92,3.55,5.72,38.1,181.6,0.606
2026-06-03 00:00,PUMP-19,58.63,4.05,7.26,36.0,158.5,0.607
2026-06-03 01:00,PUMP-19,62.27,4.02,7.2,53.7,200.03,0.608
